country,model,en_distance,arabic_distance,advantage,cultural_region,is_islamic
Iraq,grok-4.1-fast,3.2455805315666653,3.2455805315666653,0.0,African-Islamic,True
Iraq,kimi-k2,1.29070947878556,1.1236358679580156,-14.86901723163816,African-Islamic,True
Iraq,llama-3.2-3b-instruct,3.8341784479425036,5.499281543929653,30.278556983960257,African-Islamic,True
Iraq,llama-3.3-70b-instruct,0.900713255829507,1.6545197287546491,45.56044027909715,African-Islamic,True
Iraq,mistral-medium-3.1,2.523145787647176,2.523145787647176,0.0,African-Islamic,True
Iraq,mistral-nemo,4.285395340939353,3.152440490981196,-35.938976586534224,African-Islamic,True
Iraq,phi-3-mini-128k-instruct,3.2000124750276795,4.665736833929852,31.414638482034224,African-Islamic,True
Iraq,qwen3-max,2.377133604215955,1.5376902946877957,-54.59118214039294,African-Islamic,True
Jordan,claude-3-7-sonnet-20250219,0.28042158807178647,0.3320036867620293,15.536604184523828,African-Islamic,True
Jordan,claude-sonnet-4.5,0.058758604716573806,0.20125635578228143,70.80409983168992,African-Islamic,True
Jordan,deepseek-chat,0.20125635578228143,0.2108623828030139,4.555590662041575,African-Islamic,True
Jordan,deepseek-chat-v3.1,0.20125635578228143,0.464877571044647,56.7076649170169,African-Islamic,True
Jordan,doubao-1-5-pro-32k-250115,0.464877571044647,1.0595821210536025,56.12632925682127,African-Islamic,True
Jordan,gemini-2.5-flash,0.464877571044647,0.464877571044647,0.0,African-Islamic,True
Jordan,gemini-2.5-pro,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,gemini-3-pro-preview,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,gemma-3-4b-it,3.5908822267623646,4.597283501940723,21.891216296613216,African-Islamic,True
Jordan,gpt-4o,0.32658712690404074,0.5837573886250944,44.05430521860439,African-Islamic,True
Jordan,gpt-4o-mini,0.3974362997502373,1.4417236159433455,72.43325313151733,African-Islamic,True
Jordan,gpt-5.1,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,grok-4.1-fast,1.3272795384086529,0.464877571044647,-185.51163168101746,African-Islamic,True
Jordan,kimi-k2,0.058758604716573806,0.28042158807178647,79.04633337233227,African-Islamic,True
Jordan,llama-3.2-3b-instruct,5.262206616705275,6.1144297104711764,13.937899920681712,African-Islamic,True
Jordan,llama-3.3-70b-instruct,0.20125635578228143,0.058758604716573806,-242.5138441476876,African-Islamic,True
Jordan,mistral-medium-3.1,1.077371693900195,0.20125635578228143,-435.3230658045367,African-Islamic,True
Jordan,mistral-nemo,3.2493696921711237,5.108543148711269,36.393417896629856,African-Islamic,True
Jordan,phi-3-mini-128k-instruct,3.6362498271682266,6.491554738232305,43.984916190379344,African-Islamic,True
Jordan,qwen3-max,0.147404315227867,0.147404315227867,0.0,African-Islamic,True
Kuwait,claude-3-7-sonnet-20250219,1.7059289405121794,2.1434238807220454,20.411032280861267,African-Islamic,True
Kuwait,claude-sonnet-4.5,1.8840797754223853,2.400366908524753,21.50867566407479,African-Islamic,True
Kuwait,deepseek-chat,2.0553667422546087,2.400366908524753,14.372809633598013,African-Islamic,True
Kuwait,deepseek-chat-v3.1,2.0553667422546087,2.2960911699979154,10.48409709896342,African-Islamic,True
Kuwait,doubao-1-5-pro-32k-250115,2.9351793723559783,2.3072018242919405,-27.218145437136105,African-Islamic,True
Kuwait,gemini-2.5-flash,2.9351793723559783,2.400366908524753,-22.280446457242515,African-Islamic,True
Kuwait,gemini-2.5-pro,2.1434238807220454,2.1434238807220454,0.0,African-Islamic,True
Kuwait,gemini-3-pro-preview,2.1434238807220454,2.400366908524753,10.704323030374677,African-Islamic,True
Kuwait,gemma-3-4b-it,1.6833324524234952,0.7422878262768836,-126.77624404358599,African-Islamic,True
Kuwait,gpt-4o,2.0553667422546087,1.882116158817906,-9.20509515977566,African-Islamic,True
Kuwait,gpt-4o-mini,1.7423511240399359,0.7365793430855933,-136.5462920452099,African-Islamic,True
Kuwait,gpt-5.1,2.1434238807220454,2.1434238807220454,0.0,African-Islamic,True
Kuwait,grok-4.1-fast,3.2693173407476364,2.9351793723559783,-11.383902855771838,African-Islamic,True
Kuwait,kimi-k2,2.0553667422546087,2.1434238807220454,4.108246588993554,African-Islamic,True
Kuwait,llama-3.2-3b-instruct,3.6501252905501613,6.492121248437031,43.77607640293342,African-Islamic,True
Kuwait,llama-3.3-70b-instruct,2.400366908524753,2.2960911699979154,-4.541445909873539,African-Islamic,True
Kuwait,mistral-medium-3.1,3.0158922959016237,3.2693173407476364,7.751619632863746,African-Islamic,True
Kuwait,mistral-nemo,0.6994335184953517,3.2681223879218084,78.5983070560549,African-Islamic,True
Kuwait,phi-3-mini-128k-instruct,1.4380506585810648,6.263251305524732,77.0398697348679,African-Islamic,True
Kuwait,qwen3-max,2.400366908524753,3.2693173407476364,26.578956450405922,African-Islamic,True
Lebanon,claude-3-7-sonnet-20250219,0.6204467202027019,2.1859938972876907,71.61717967408181,African-Islamic,True
Lebanon,claude-sonnet-4.5,0.4371237123270951,1.097073955085463,60.15549268116178,African-Islamic,True
Lebanon,deepseek-chat,0.7690521564343921,1.303034872494045,40.97992519859389,African-Islamic,True
Lebanon,deepseek-chat-v3.1,1.3236045663116676,2.275284847469032,41.826863226201716,African-Islamic,True
Lebanon,doubao-1-5-pro-32k-250115,1.3345270154790285,1.7194084836219918,22.384527691302157,African-Islamic,True
Lebanon,gemini-2.5-flash,4.647233231472985,3.4341451714772537,-35.324309236289544,African-Islamic,True
Lebanon,gemini-2.5-pro,4.4361395576631155,4.428563150928558,-0.1710804718448875,African-Islamic,True
Lebanon,gemini-3-pro-preview,2.3412775129479217,0.7590089702952826,-208.46506491709556,African-Islamic,True
Lebanon,gemma-3-4b-it,2.7141522834145886,2.334888801703103,-16.243320942515346,African-Islamic,True
Lebanon,gpt-4o,0.36636833367669563,1.5969179417211719,77.05778586958446,African-Islamic,True
Lebanon,gpt-4o-mini,1.6182060200924662,2.3524948687962492,31.213196612816084,African-Islamic,True
Lebanon,gpt-5.1,2.2489923035584525,0.46694477368455334,-381.63989197527013,African-Islamic,True
Lebanon,grok-4.1-fast,2.7065120135189336,4.556575638308507,40.602061101225445,African-Islamic,True
Lebanon,kimi-k2,1.1171102017195602,1.7766821675908089,37.12380176391549,African-Islamic,True
Lebanon,llama-3.2-3b-instruct,3.8074422860321224,4.149870153460158,8.25153209052866,African-Islamic,True
Lebanon,llama-3.3-70b-instruct,0.7791089909747013,0.8858110553919968,12.045691207824985,African-Islamic,True
Lebanon,mistral-medium-3.1,2.1859938972876907,3.510723966932362,37.733814510122485,African-Islamic,True
Lebanon,mistral-nemo,3.176934899303811,3.191267503225991,0.44911947706330724,African-Islamic,True
Lebanon,phi-3-mini-128k-instruct,2.9574684238135998,4.406707373256307,32.88711563281774,African-Islamic,True
Lebanon,qwen3-max,0.8614188607858918,4.69933856660212,81.66935945181865,African-Islamic,True
Libya,claude-3-7-sonnet-20250219,1.3132168908840909,0.5969839392890645,-119.97524631030663,African-Islamic,True
Libya,claude-sonnet-4.5,1.9524397732940542,0.8366232790124513,-133.37143757208273,African-Islamic,True
Libya,deepseek-chat,0.5969839392890645,2.928466840392295,79.61445453112616,African-Islamic,True
Libya,deepseek-chat-v3.1,0.8366232790124513,2.1805229798548114,61.63198981428955,African-Islamic,True
Libya,doubao-1-5-pro-32k-250115,1.7043908221668185,1.6954078361041813,-0.5298421932081449,African-Islamic,True
Libya,gemini-2.5-flash,1.577952898299036,2.1805229798548114,27.6342000117741,African-Islamic,True
Libya,gemini-2.5-pro,4.381281051006405,3.173919726219303,-38.04007123473414,African-Islamic,True
Libya,gemini-3-pro-preview,2.1805229798548114,0.8366232790124513,-160.63379235977,African-Islamic,True
Libya,gemma-3-4b-it,3.4468598593484985,0.5638700903706261,-511.28616647903993,African-Islamic,True
Libya,gpt-4o,0.5969839392890645,0.37268636452616183,-60.18400352480763,African-Islamic,True
Libya,gpt-4o-mini,2.1085199119158906,1.2236587604237565,-72.31273784087519,African-Islamic,True
Libya,gpt-5.1,0.5969839392890645,0.5969839392890645,0.0,African-Islamic,True
Libya,grok-4.1-fast,3.7942366587284093,2.928466840392295,-29.56392766325933,African-Islamic,True
Libya,kimi-k2,0.5969839392890645,1.567640941370955,61.91832430920171,African-Islamic,True
Libya,llama-3.2-3b-instruct,5.611777029404511,6.742666462922014,16.77213962363814,African-Islamic,True
Libya,llama-3.3-70b-instruct,1.577952898299036,2.1805229798548114,27.6342000117741,African-Islamic,True
Libya,mistral-medium-3.1,1.7139850607799934,2.928466840392295,41.471590624178305,African-Islamic,True
Libya,mistral-nemo,3.8009433880421613,2.9284811885752977,-29.79231018695105,African-Islamic,True
Libya,phi-3-mini-128k-instruct,3.7781014530302213,6.548719340316441,42.307781770845295,African-Islamic,True
Libya,qwen3-max,1.6292441182192159,2.8694854169821267,43.22173207164398,African-Islamic,True
Morocco,claude-3-7-sonnet-20250219,0.8428263983572025,0.6367741532970831,-32.358763934312364,African-Islamic,True
Morocco,claude-sonnet-4.5,1.0470330047898218,1.2269392589119745,14.66301227345925,African-Islamic,True
Morocco,deepseek-chat,0.8179388210185379,0.8443026815000392,3.122560316243657,African-Islamic,True
Morocco,deepseek-chat-v3.1,1.2269392589119745,1.4722855203184313,16.66431259565688,African-Islamic,True
Morocco,doubao-1-5-pro-32k-250115,1.4722855203184313,1.9130998422210836,23.041887944064264,African-Islamic,True
Morocco,gemini-2.5-flash,1.4722855203184313,1.2269392589119745,-19.996610233502917,African-Islamic,True
Morocco,gemini-2.5-pro,1.2269392589119745,1.2269392589119745,0.0,African-Islamic,True
Morocco,gemini-3-pro-preview,1.2269392589119745,1.2269392589119745,0.0,African-Islamic,True
Morocco,gemma-3-4b-it,1.5903299793774996,4.159894887874857,61.769947985634246,African-Islamic,True
Morocco,gpt-4o,0.7571047754784735,0.7437254901471917,-1.7989547902457856,African-Islamic,True
Morocco,gpt-4o-mini,1.4529256613841495,1.5532128690310663,6.456758738387128,African-Islamic,True
Morocco,gpt-5.1,1.0470330047898218,1.070116487695195,2.1571000139517666,African-Islamic,True
Morocco,grok-4.1-fast,1.4722855203184313,1.4722855203184313,0.0,African-Islamic,True
Morocco,kimi-k2,1.0470330047898218,0.6367741532970831,-64.42768591791993,African-Islamic,True
Morocco,llama-3.2-3b-instruct,4.3000649209701285,6.1273208854380945,29.821450494139086,African-Islamic,True
Morocco,llama-3.3-70b-instruct,1.2269392589119745,0.8443026815000392,-45.31983443806196,African-Islamic,True
Morocco,mistral-medium-3.1,0.8443026815000392,1.0470330047898218,19.362362252418016,African-Islamic,True
Morocco,mistral-nemo,3.3073890155924115,4.289320572227907,22.89247306422407,African-Islamic,True
Morocco,phi-3-mini-128k-instruct,3.3560597233436167,4.764914246354369,29.56725872010531,African-Islamic,True
Morocco,qwen3-max,0.9889170723649849,0.9889170723649849,0.0,African-Islamic,True
Palestine,claude-3-7-sonnet-20250219,1.1386075341053425,1.221141273705826,6.758738024636283,African-Islamic,True
Palestine,claude-sonnet-4.5,0.7833256846089072,0.8587239463160501,8.780267748512614,African-Islamic,True
Palestine,deepseek-chat,0.6390298219200551,1.8229490893547178,64.94527325794617,African-Islamic,True
Palestine,deepseek-chat-v3.1,0.4451244560221382,1.6173915230949687,72.47886800034863,African-Islamic,True
Palestine,doubao-1-5-pro-32k-250115,2.1475384930543924,0.18886511126327366,-1037.0752801774875,African-Islamic,True
Palestine,gemini-2.5-flash,0.7653481436818101,0.7653481436818101,0.0,African-Islamic,True
Palestine,gemini-2.5-pro,0.6103991255842933,3.7743197393990497,83.82757244404839,African-Islamic,True
Palestine,gemini-3-pro-preview,1.4255393075715705,0.7870049369223783,-81.13473508135954,African-Islamic,True
Palestine,gemma-3-4b-it,2.6386135925876864,4.4569921413876035,40.7983341930192,African-Islamic,True
Palestine,gpt-4o,0.7884791770141251,0.8294421905270762,4.938621881160985,African-Islamic,True
Palestine,gpt-4o-mini,2.1587918300826345,2.183761248439463,1.1434133825147643,African-Islamic,True
Palestine,gpt-5.1,1.8251923945304884,1.240978419528571,-47.07688432034553,African-Islamic,True
Palestine,grok-4.1-fast,0.7653481436818101,1.7894686820540613,57.23042535713467,African-Islamic,True
Palestine,kimi-k2,1.6596940453107847,0.6060099067353424,-173.87242796933498,African-Islamic,True
Palestine,llama-3.2-3b-instruct,4.583267373112239,5.264130295675456,12.934005891202085,African-Islamic,True
Palestine,llama-3.3-70b-instruct,1.678313896234551,1.4255393075715705,-17.73185680116994,African-Islamic,True
Palestine,mistral-medium-3.1,1.4255393075715705,1.8944453762062206,24.751627812762393,African-Islamic,True
Palestine,mistral-nemo,4.0802951122958735,4.578394764923373,10.879351349158638,African-Islamic,True
Palestine,phi-3-mini-128k-instruct,2.1725987814050223,5.546342554844735,60.82826186948631,African-Islamic,True
Palestine,qwen3-max,1.4255393075715705,2.8817834407493703,50.53273998961985,African-Islamic,True
Qatar,claude-3-7-sonnet-20250219,2.1816121090389458,1.1918600682362814,-83.04263790524527,African-Islamic,True
Qatar,claude-sonnet-4.5,0.5034410011378282,1.5858925731628006,68.25503759477238,African-Islamic,True
Qatar,deepseek-chat,0.7343048069589658,1.4600052400919268,49.70533072109169,African-Islamic,True
Qatar,deepseek-chat-v3.1,0.7343048069589658,1.5858925731628006,53.69769558258815,African-Islamic,True
Qatar,doubao-1-5-pro-32k-250115,1.4600052400919268,0.8899393792607442,-64.05670702028328,African-Islamic,True
Qatar,gemini-2.5-flash,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Qatar,gemini-2.5-pro,0.5034410011378282,0.5034410011378282,0.0,African-Islamic,True
Qatar,gemini-3-pro-preview,2.2045000047724894,0.7343048069589658,-200.215929935439,African-Islamic,True
Qatar,gemma-3-4b-it,2.9035235231102257,2.3839797893490977,-21.79312660628637,African-Islamic,True
Qatar,gpt-4o,1.1918600682362814,1.1943567933944332,0.20904349286246035,African-Islamic,True
Qatar,gpt-4o-mini,0.7508584806862024,2.309014179001708,67.48142616383444,African-Islamic,True
Qatar,gpt-5.1,0.5034410011378282,1.452346858846567,65.3360353918723,African-Islamic,True
Qatar,grok-4.1-fast,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Qatar,kimi-k2,1.2069545569799924,1.327994135519834,9.114466344571726,African-Islamic,True
Qatar,llama-3.2-3b-instruct,6.954833969554072,7.398379825591987,5.99517551807262,African-Islamic,True
Qatar,llama-3.3-70b-instruct,1.5858925731628006,0.7343048069589658,-115.97197214744952,African-Islamic,True
Qatar,mistral-medium-3.1,2.3855603738318276,1.4600052400919268,-63.393959714940806,African-Islamic,True
Qatar,mistral-nemo,1.6254148447900971,4.7687679197491155,65.91541311837187,African-Islamic,True
Qatar,phi-3-mini-128k-instruct,3.4768390416090478,6.646578149055535,47.68978918719101,African-Islamic,True
Qatar,qwen3-max,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Tunisia,claude-3-7-sonnet-20250219,0.5359300724807121,1.6603471329795472,67.72180576967854,African-Islamic,True
Tunisia,claude-sonnet-4.5,0.5609073498201237,0.25454871068094054,-120.35364010277108,African-Islamic,True
Tunisia,deepseek-chat,0.8418126469037891,0.9962786509755774,15.504297308843457,African-Islamic,True
Tunisia,deepseek-chat-v3.1,0.8418126469037891,1.4534392770062585,42.081333549914504,African-Islamic,True
Tunisia,doubao-1-5-pro-32k-250115,0.9639120637291037,0.9577173790212852,-0.6468176148321518,African-Islamic,True
Tunisia,gemini-2.5-flash,1.5711730373155686,1.1272856248211576,-39.376658649828265,African-Islamic,True
Tunisia,gemini-2.5-pro,2.302756135707022,3.782921806536508,39.12757774352905,African-Islamic,True
Tunisia,gemini-3-pro-preview,0.8756058056748277,1.0148973751104418,13.724695013666407,African-Islamic,True
Tunisia,gemma-3-4b-it,3.4552888124904286,4.505024906293045,23.301449284691977,African-Islamic,True
Tunisia,gpt-4o,0.9962786509755774,1.8025354805787943,44.7290407478874,African-Islamic,True
Tunisia,gpt-4o-mini,0.41607805255178354,2.1202118826896865,80.37563811669852,African-Islamic,True
Tunisia,gpt-5.1,1.0238827342426349,1.5024224180851338,31.851207628571395,African-Islamic,True
Tunisia,grok-4.1-fast,2.056244983124322,1.2327484394321826,-66.80166993936336,African-Islamic,True
Tunisia,kimi-k2,1.3269755952231068,2.0478815474046366,35.202521996214244,African-Islamic,True
Tunisia,llama-3.2-3b-instruct,3.854369384813985,6.845923164499104,43.6983253799636,African-Islamic,True
Tunisia,llama-3.3-70b-instruct,0.5930222445771505,1.0692530296652585,44.53864257342318,African-Islamic,True
Tunisia,mistral-medium-3.1,0.882464575562338,0.882464575562338,0.0,African-Islamic,True
Tunisia,mistral-nemo,3.8635456822006136,4.7192248084246655,18.13177292797136,African-Islamic,True
Tunisia,phi-3-mini-128k-instruct,3.974798090369851,4.674167296674853,14.962434203040297,African-Islamic,True
Tunisia,qwen3-max,0.3726125299863131,0.4050716960116453,8.013190342580492,African-Islamic,True
Yemen,claude-3-7-sonnet-20250219,2.4534630120465217,1.6657496640480514,-47.28881926256523,African-Islamic,True
Yemen,claude-sonnet-4.5,2.4534630120465217,2.6444467055700995,7.222066268959081,African-Islamic,True
Yemen,deepseek-chat,1.7318726447290047,2.6444467055700995,34.509073634152095,African-Islamic,True
Yemen,deepseek-chat-v3.1,0.9553644176040961,1.8229112428895302,47.59128172967268,African-Islamic,True
Yemen,doubao-1-5-pro-32k-250115,1.7318726447290047,2.6057909715096357,33.53754527264849,African-Islamic,True
Yemen,gemini-2.5-flash,1.8229112428895302,3.3302561921253657,45.2621318684149,African-Islamic,True
Yemen,gemini-2.5-pro,2.6444467055700995,1.8229112428895302,-45.06722232829824,African-Islamic,True
Yemen,gemini-3-pro-preview,1.8229112428895302,1.8229112428895302,0.0,African-Islamic,True
Yemen,gemma-3-4b-it,2.7117373371617988,3.2876211341507426,17.516732418065136,African-Islamic,True
Yemen,gpt-4o,0.6960106763277493,0.6960106763277493,0.0,African-Islamic,True
Yemen,gpt-4o-mini,1.905162744178608,1.4653831821109984,-30.011233064246927,African-Islamic,True
Yemen,gpt-5.1,1.6657496640480514,1.6657496640480514,0.0,African-Islamic,True
Yemen,grok-4.1-fast,3.3751053067571624,4.042787476030336,16.515391254965966,African-Islamic,True
Yemen,kimi-k2,0.9553644176040961,0.6960106763277493,-37.2628969780656,African-Islamic,True
Yemen,llama-3.2-3b-instruct,5.307555335776335,6.065583928622574,12.497207223021281,African-Islamic,True
Yemen,llama-3.3-70b-instruct,1.7318726447290047,1.8229112428895302,4.994132243993326,African-Islamic,True
Yemen,mistral-medium-3.1,2.6444467055700995,2.6444467055700995,0.0,African-Islamic,True
Yemen,mistral-nemo,1.9903322798148333,2.49556657613283,20.245274205463833,African-Islamic,True
Yemen,phi-3-mini-128k-instruct,1.2818276501025172,5.269183092196656,75.67312375231698,African-Islamic,True
Yemen,qwen3-max,2.6444467055700995,2.6444467055700995,0.0,African-Islamic,True
